Generation,Fitness,Best fitness,Mutation rate
0,4769.321991029641,4769.321991029641,0.2525
1,4575.234411076443,4575.234411076443,0.255025
2,4306.882416634166,4306.882416634166,0.25757525
3,4051.8183005070205,4051.8183005070205,0.2601510025
4,3918.1621480109206,3918.1621480109206,0.262752512525
5,3800.0152125585023,3800.0152125585023,0.26538003765025
6,3617.274707975819,3617.274707975819,0.26803383802675246
7,3528.5701618564744,3528.5701618564744,0.27071417640702
8,3390.441451833073,3390.441451833073,0.2734213181710902
9,3159.7155513845555,3159.7155513845555,0.27615553135280113
10,3114.363791926677,3114.363791926677,0.27891708666632914
11,2957.7182697932917,2957.7182697932917,0.28170625753299244
12,2819.7293589118563,2819.7293589118563,0.2845233201083224
13,2799.5396567862713,2799.5396567862713,0.2873685533094056
14,2704.0867584828393,2704.0867584828393,0.29024223884249967
15,2669.3315737129487,2669.3315737129487,0.29314466123092464
16,2506.313853841654,2506.313853841654,0.2960761078432339
17,2472.747839801092,2472.747839801092,0.29903686892166625
18,2385.507972893916,2385.507972893916,0.3020272376108829
19,2280.0249722113886,2280.0249722113886,0.30504750998699176
